27497 2618.58
31897.3 3225.36
28401.8 22292
9787.84 27909.2
23623.3 13079.5
49910.4 36453.1
25212.7 4487.86
8713.02 37626.2
35507.5 41302.4
2406.83 6771.79
20320.3 39330.1
13091.3 41294.6
18905.1 44593
32221.9 13342.4
43823.9 2802.54
22650.4 19024.1
43581.5 16116.5
11374.8 6911.37
23573.3 38556.4
33498.9 29444.5
43164.3 38361.5
14902.7 17846.6
10527 38466.1
30051.2 15077.5
49745.6 19626.6
45501.6 38328.6
47937.1 40005.9
25946.2 49441.1
37622.4 9934.27
48156.1 48637.1
12453 45306.1
6757.73 26846.1
13530.9 30518.3
20163.7 24977.8
49992 1129.16
43856.2 24602.1
47659.6 16778.9
2524.94 34127.4
10110.8 44636.5
41554 11418.5
40384.6 16090.9
42611.6 7225.64
5993.62 18857.9
35451.3 11355.1
45559.4 43360.6
2289.73 39413.7
34159.4 8371.58
47957.3 43238.7
5594.22 4622.27
6974.07 37971.5
869.01 11488.8
38226.7 16243.7
17199.1 15963.2
33962.1 23889
14698.3 11934.9
747.971 41570.6
44236.1 23016.7
22636.9 22077.5
2542.68 35172.5
8715.21 28977.1
25842.4 13041
19578.2 27937.8
9178.59 38628.3
25620.4 31164.4
44746.2 31034.6
22395.7 21277.7
38147 14239.7
14442.9 9882.02
10402.9 41662.5
27999.2 42541.9
31288.6 49981
6554 41939.5
13151.7 1601.29
7396.08 45076.8
13861.4 26438.2
46438 27259
30191.1 45720.4
30393.5 31211.8
14583.5 5954.71
38880.6 2544.37
8466.87 26517.1
15724 13968.8
38524.1 43456.3
23099.8 27918
4788.96 33218.8
10618 2426.54
5126.81 14763.1
22476.7 12549.6
45119.8 41820.7
49142.1 28158.8
13154.2 45524.2
42093.8 1696.65
44156.7 1138.68
10551.7 19749.1
5727.13 509.323
24847.2 1148
42784.8 30618.8
30318.3 541.841
19151 47752.4
47134.6 3521.25
28604.2 38032.4
25482 45291.5
42851.7 49046.1
25776.8 45581.9
34540.7 49542.8
44475.6 22115.5
6211.79 1169.94
27566.1 32014.9
6489.43 41789.8
16426.2 40026.8
36694.4 49574.4
42672.7 5766.66
41850.2 2424.17
49520.5 44715
41922.9 42209
15198 25651.2
4785.48 34637.8
33321.9 46625.6
49365.9 27918
39801.8 6532.08
34665.8 36692.3
49369.1 5399.21
33019.3 23145.7
35919.4 24649.1
12690.8 19157.7
972.941 45972.9
704.977 38428
36697.9 14153.7
7132.94 23758.2
14010.8 28566
10937.4 968.936
25324.8 48360.1
19109.5 12701.4
48786.3 24928.9
44702.4 44970.8
39275.9 23791.2
17720.9 42137.6
20426.4 24177.2
22494.5 29.2416
26150.8 5798.31
42655.4 5217.48
4412.27 23102.2
43537.8 48510
31350.9 48209.5
30524.4 38779.4
38771 492.75
34002.4 16441.4
21952.8 14761.7
11316 16632.8
43300 47948.4
43436.9 14894.4
3080.83 21430.8
38232.7 15816.1
30544.1 18215.2
27576.3 43818.3
26887 12026.5
10696.1 34717.2
18181.5 25670.8
5945.27 45311.9
43341.4 27164
24857 38232.7
20076.6 6544.64
617.177 2983.83
29863.1 27349.6
19046.4 41768.7
29770.4 28708.8
41261.3 34124.9
16396.8 18143.9
8690.92 48882.1
49658.9 1684.16
13048.2 28766.9
16782.8 44407.2
31483.2 17304.6
36778.3 39747.7
39930.4 46352.4
36882 47539.8
46218.8 49732.4
40855.2 48401.5
38504.8 34922.7
35288.3 34988.1
52.0357 1304.09
1119.09 42039.2
18075.3 36764.1
6026.33 6598.67
13405 4010.35
30706.6 23688.3
29975.9 7841.34
25425.2 28895.1
8619.73 19629
16426.9 45290.8
14189.2 893.557
18206.6 39641.4
7048.73 2597.86
23033 18229.3
35065.1 21598.8
17246.3 11253.6
37403 22623.3
40675.1 3987.56
8455.78 44732.1
46231.3 33392.6
17589.9 44026.9
48692.8 42197
291.797 31670.9
6374.4 39891.4
44692.4 14352.2
42162.4 14969.1
47608.4 25435
31530.9 29143.5
22293 25852
17906.2 28837.3
47733.6 2419.07
24262.5 4279.41
26975.3 43929.5
42279.1 22316.7
9140.97 8445.07
34457.1 42518.1
22721.3 4227.55
12947.8 38258.7
8725.17 36633.8
11059.6 16983
15258.2 47455.2
34539.3 506.124
49378.5 41522.9
35138.4 38421.8
42167.4 2722.88
33639.9 9465.72
4341.48 46236.6
10596.6 29325.2
15180.6 21349.3
6608.51 37749.2
38140.2 726.558
37213 10087
2336.14 19544.4
36489.2 29645.2
41009.3 36381.1
13714.1 11839.3
14949 48783.9
783.903 23111.1
4528.38 33785.5
28952 3285.97
36224.7 34329.1
39168.9 4049.97
3035.35 38811.1
14953 12727.9
18601.9 37652.4
36727.9 41425.6
49652.8 18170.2
24739.1 49700.6
10057.5 37269.5
29277.2 49823.1
32171.1 12845.2
21786.9 4317.12
21626.9 7027.96
18852.8 35906.2
40868.7 25414.7
19347.7 34434.5
4884.71 34809.5
45814.9 44873.7
36036.8 25500.5
49973.8 27829.5
19842.7 16630
20149.7 18215.6
49558.9 45196
241.271 22284.6
14416.3 9476.6
24383.4 43235.6
10206.4 17887.6
17842 26026.1
46202.1 46930.4
4317.12 4834.21
4181.1 26638.8
9777.39 49057.1
16629.6 7809.16
47129.3 16246.7
25782.3 37204.6
41470 13576.2
47596.8 46226
33143.1 11841.4
30201.4 16244
210.112 9898.01
34615 20699.8
34767.2 22251.8
12779.3 41189
46689.7 10479.2
5914.49 48659.6
29989.9 42831.2
36808.4 1883.32
16183.6 41737.8
13557.8 25905.3
22475.4 26352.5
6150.5 49561.6
33024.5 21518.9
1879.56 40472.5
5362.21 32594.3
30791.2 49889.4
28692 16490.2
22914.1 8210.37
3733.84 1548.21
30089.2 49495.8
20385.6 36071.4
49600.2 27978.2
31010.4 31370
7728.78 27468.3
21699.2 45703.1
15489.2 47908.8
27130.3 3653.71
26643.4 8108.23
5955.95 31401.4
8854.97 34209.6
1844.16 16864.6
34888.2 12739.3
33471.8 24807.2
35265.1 2300.41
205.131 5914.64
37092.2 1568.85
22601.3 48953.6
49930.5 42401.1
30297.8 30929.7
4159.71 46108.5
6800.76 29650.7
38722.1 23218.3
31392.2 36879.6
39475.3 40720.4
38352.2 27256.7
48255.2 28723.4
27594.7 1313.05
35006 27658
25128.4 31686.9
305.7 23818.1
18876.3 49782.2
48656.2 20256.9
661.677 2107.9
18034 18175.8
22018.4 40469.3
35297.9 48189.7
48645 35123.3
35707.6 14391.9
6913.3 5658.98
46767.9 12585.4
15155.6 21645.9
27047.3 18057.6
32515.7 44332.8
677.33 41016.5
84.4027 5246.03
10401.3 10415
16719 10059.2
33964.8 48036.4
38150.4 27644.3
33340.4 42174.8
39792.5 38674.7
5336.26 3834.29
3076.32 49959
37214.8 21673.9
44253.5 29053.8
20804.4 30943.9
30750.3 49213.2
40278.8 3293.41
10175.6 17135.8
38954.1 20449.5
5710.03 48768.4
32679 9146.14
47018.8 30098.4
23804 26752.8
12117.5 35299.1
17746.6 29628.1
39800.5 35758.7
49672.3 5420.19
33731.4 19835.5
2757.1 1273.95
5828.24 48961.1
17625.3 42186
18824.5 14706.4
10193.4 1524.89
44597.8 49537.1
23900.7 17956.2
33714.7 39308.3
6449.11 25529.7
20684.8 13653.6
32316.6 4159.8
9400.06 19268.6
543.352 35914.3
17340.3 7671.44
30674.1 48871
47256.9 21274.2
16356.4 42363.7
1227.02 27175.6
27666.2 48231.6
46293.1 24932.8
357.534 7910.61
22695.8 39008.5
3176.55 14505.7
7485.22 16639.6
10917.3 1080.84
42473.3 31950.6
46000.6 5514.97
35045.4 29360.6
1864.48 18653.4
27883.3 34728.4
25044.5 13525.1
49610.7 1711.79
13097.9 34290.8
90.0391 30971.9
1258.08 17519.4
38268.6 9136.42
10696.3 21073.6
32306.3 33043.1
35221.3 15885.2
19088.6 33360
672.862 13349
47860.3 45003.3
28594.7 12251.1
7284.18 5539.41
43261.1 9984.72
24377.5 15201.3
38223 19640.7
3001.64 28868.9
17817.4 36123.8
14196 24222.1
38830.7 37877
28472.1 32366.4
38817 17114
47967.4 45423.7
21431.4 32401.6
23176.9 1694.92
4124.9 3500.6
21807.5 19076
1787.88 21570.2
4699.86 35282.8
34575.3 8987.12
1751.73 31121.3
25340.8 49741.7
18353.2 15833.6
76.547 1787.85
4553.26 41728.7
16757.1 49451
2024.93 26716
14858.8 49614
42431.1 37246
47595.1 49870
4017.67 32240.6
39716.8 290.798
37934.3 46085.8
12219.6 34033.2
18765 18926.9
8576.92 18756.5
11707.5 2770.45
6242.98 40907.8
36541.4 42705
28728.1 37872
5112.14 15300.1
37424.4 42751.5
10111.4 29204.1
22949 12308.1
5870.22 39193.7
26980.7 2912.94
40786.3 45101.4
49701 4395.16
4737.37 32176.4
6010.66 15185.5
31941 49254
31308.1 34740.4
35991.2 47347.5
32835.4 21615.5
33221.5 7557.78
10813.2 16437.1
1753.33 14558.4
47410.3 192.064
21840.7 5435.29
22253.9 24292.3
9430.82 31382.7
17613.2 36536.5
25939.5 21097.4
21145.3 8812.7
13568.3 30832.7
49206.5 39892.9
287.064 38479.3
3554.29 30537.6
45158.3 26962.7
35232 35977
3500.49 3762.4
38531.3 48916.4
43811.1 41065.2
49869.9 32510.3
48514.8 3174.08
27373.9 7226.15
36905.6 17342
49042.7 17599.7
21304.3 45427.7
12423.7 48553.3
6748.45 4130.49
36564.4 10598.4
36900.6 49970.5
43492.4 3917.35
39950.5 45258.4
10112.4 44422.2
6980.13 8152.7
28865.6 19018.2
27472.9 47162.4
27092.9 23902.3
2369.91 41503.5
45322 23444.8
46762.5 49723
17084.4 23272.7
1978.32 35227.1
44124.1 34965.2
7668.06 48978.3
36706.3 27240.4
40984.8 39487.6
7339.89 18493.7
3999.61 17401.7
803.434 16948.6
10140.7 7785.92
4000.31 23551.3
37307.3 3003.44
30645.2 45616.9
47885.7 49800.3
15001.4 9890.92
26429.8 39732.4
14405.6 13632.6
44292.8 11414.9
19853.2 30159.4
13384.9 48813.2
22074.5 9085.26
43568 45509.4
11120.4 2200.17
2034.79 44262.3
29809.2 48786
19100.6 4284.15
10964.2 49389.1
4270.57 6860.98
10745.6 1688.22
33397.9 9559.52
38916.6 14684.3
48063.2 30838
19939.2 23295.9
43084.5 8021.87
12753.2 39006
47761.3 12886.3
46142.6 37291.5
11503.3 7280.81
37189.3 8009.11
5525.88 35962.5
48669.7 47615.4
48847.4 46686.6
40651.1 9140
1913.78 38290.2
45043.7 20629.5
28473.2 5353.09
36.0143 43440.7
29733.3 47242.3
15462.3 31507.7
12371.7 30399.4
2787.85 42970.9
27753.2 49967.6
10897.9 33168.1
17913.3 48777.6
6542.9 39136.1
18253.8 8317.98
12521 5666.36
13407.4 39938.9
40680.7 37065.5
24573.6 14255.5
47937.5 9770.07
22243.2 28043.4
2575.4 46801.9
1325.94 18344.1
22252.6 35246.2
44817.6 43832.7
27923.7 17887.4
10074.7 48799
9583.12 48621.2
39373.8 38143.8
49812.9 16929.6
744.139 2351.6
32324.6 35675.2
15889.8 34736.3
16327 33517.6
7147.43 23721.6
14566 42734.4
35971.2 341.824
34059 495.265
483.618 40358.9
43407.1 28993
29596.6 7330.55
24334 26403.3
49514.6 38531.5
24767.8 13682.6
761.947 45629.7
49922.3 41228.7
14791.2 31931
10442.9 35491.9
20271.5 20408.3
5563.91 7720.41
19533.5 8767.77
18059.3 4414.81
18960.8 4210.62
17684.3 1646.12
8921.95 9841.8
16089 929.897
91.6204 22962.6
49233 13574.3
25907.8 4443.13
3686.04 42160.8
33677.2 23263.1
47895.4 32564.6
47030.5 17669.7
49980.3 16736.2
37745.9 32521.5
18168.9 12133.3
49125 43160.6
21589.9 18789
20955.6 35867.9
11915.8 48617.1
24922.4 44275.3
3051.01 25874.6
24898 10875.4
26620.7 20855.8
33427.1 45364
32952.5 4587.25
23508.3 40978.3
32885.8 49.691
47234 27771.3
8826.95 8268.89
652.903 11779.4
49667.6 42514.9
47237.7 48327.4
35134.5 22358.3
15435.4 14091.8
49325.7 26998.1
13150.4 38095.2
30839.4 8012.25
39572.1 47168
32504.6 33021
972.774 17373
28805 49282.2
1136.08 14306.2
8856.47 11543.8
24210.4 39849.2
13176.2 49984.2
17815.4 6486.06
7363.11 15706
11320.4 13071.4
48986.2 43322.2
12475.5 3278.64
45889 42154
29605.6 22121.6
187.901 37510.2
12121.4 11201.4
37909.6 28204.5
70.2059 47527
24421.2 20664.3
3916.12 36624.6
42366.3 48495.4
7634.5 40544.2
29832.1 46881.5
14194.7 49251.3
6129.83 38466.9
37762.5 43138.5
40275.8 17345.9
9493.49 2175.08
872.983 18191.6
30973.5 29648.7
292.574 14341.6
1604.94 5300.4
47037.9 10742.6
27494.7 22949
34439.3 49303.6
49625 37919.8
9141.33 17777.8
12928.9 4773.58
17217.5 5284.44
6123.51 4938.53
986.493 7286.8
23872.8 42327.1
28840.9 18136.1
14426.2 43302.2
36421.3 3131.3
7526.61 44681.4
49460.2 23173.5
48445.3 13821.2
13084.8 28795.9
31001.7 28180.5
19410.8 30718.8
23786.6 20611.9
27812.9 12549.3
11937 29314.2
15548.4 36463.3
41426.2 46152.1
5600 16713.1
