29649.2 41152.8
3914.63 18346.5
40757.5 27461.6
28586.5 7743.07
34676 23180.5
25236.1 49097
12943.6 37109.2
33597.3 24467.9
8815.78 48680.4
27085.4 4318.33
20336.4 19372
18068.1 19619.8
122.252 33917.8
4237.9 45408.6
27980.6 8433.79
47807.8 16461
37481.4 21252.4
25840.4 6307.32
2718.88 22600.5
3562.11 36865.9
38368.2 14272.5
47653.9 29857.8
14829.6 47436.9
39472.8 28745.7
45771.6 16577.2
54.8009 16493.5
38129 20471.2
32532.9 9005.55
27866.8 25190
43105.9 9888.37
38578.5 360.808
23939.8 273.531
47464.8 29122.4
5900.4 21637.2
4381.35 14581.3
9399.64 17245.4
3721.88 25.937
41609 41740.1
47155.1 20868.5
29285.9 9782.08
43978 37725.3
41767.5 6501.92
13215.4 36718.9
3324.46 35130.5
31146 6724.4
49099.3 33996.1
48874.7 20940.1
43707.9 22362
11800.2 16695.9
41815.3 14059.7
22186.4 21431.2
49518.1 24319
10048.6 17740.5
45014.2 24692.1
38562.1 48229.3
44054.9 29435.2
11004.7 12942.5
15580.4 28115.7
40344.8 17613
30245 17081.1
31900.5 94.3068
40384.8 40837.1
7794.5 9021.41
26426.1 7595.3
42637.5 6843.42
1801.38 45014.6
22555.4 26591.1
5011.66 2594.39
2034.88 43506.6
41856.3 18069.5
20485.3 4914.6
34946.4 30275.8
12020.3 35984.6
42838.3 30854.8
29931.9 10619.8
49798.6 44784.4
39508.1 33664.2
10355.4 18094.9
35476.7 18153.9
35037.3 37808.5
14487.4 7278.81
25393.5 48840.2
13271.5 4937.89
4453.9 14108
18120.3 29435.8
25331.5 9371.91
5100.68 5354.32
11238.7 35576.5
45842 49604.7
1172.66 46194.3
44011.6 16350.7
8986.53 30076.7
34677.8 43401.2
19397.7 43039.4
33399.5 36474.3
45575.5 30488.9
9827.21 38534.3
18292.2 12578.7
11687.4 8945.36
36718.4 703.145
10098.2 1134.02
3358.93 10054.4
32882 34786.2
20328.4 27648.2
30915.5 49665
18066.1 49848.9
15059.6 14383.2
40637.7 43017.5
34330.2 35204.4
2286.68 33811.2
34334.4 26926
15892.7 29407.5
12554.1 35488.7
23745.7 31361
9706.8 44488
17796 30104.8
2544.9 20328.3
7347.05 14481.3
20593.8 19120.6
49436.4 1078.72
1956.98 7441.38
28010.9 11462.2
30468.3 41611.4
18585 868.582
5511.78 43980.1
37914.6 20659.6
37199.7 5277.24
